STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,ind_type,Individual type,unit,Unit of measure,geo,Geopolitical entity (reporting),year,Time,value,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BA,Bosnia and Herzegovina,2019,,45.54,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2015,,24.40,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2016,,25.37,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2017,,26.92,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2019,,29.23,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2015,,25.08,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2016,,32.66,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2017,,33.51,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2019,,38.12,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CH,Switzerland,2017,,17.42,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CH,Switzerland,2019,,19.00,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2015,,28.45,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2016,,32.08,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2017,,29.38,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2019,,40.51,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2015,,23.17,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2016,,27.65,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2017,,23.94,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2019,,24.36,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2015,,20.65,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2016,,21.85,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2017,,21.73,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2019,,22.49,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2015,,20.23,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2016,,18.52,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2017,,25.75,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2019,,26.70,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,,22.61,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,,24.00,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,,25.07,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,,27.48,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2015,,23.18,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2016,,26.22,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2017,,27.05,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2019,,27.81,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2015,,22.15,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2016,,22.61,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2017,,23.15,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2019,,24.19,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,ES,Spain,2015,,22.83,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,ES,Spain,2016,,25.34,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,ES,Spain,2017,,27.81,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,ES,Spain,2019,,31.49,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU15,European Union - 15 countries (1995-2004),2015,,22.64,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU15,European Union - 15 countries (1995-2004),2016,,24.08,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU15,European Union - 15 countries (1995-2004),2017,,24.67,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2007,European Union - 27 countries (2007-2013),2015,,23.34,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2007,European Union - 27 countries (2007-2013),2016,,25.00,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2007,European Union - 27 countries (2007-2013),2017,,25.53,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2015,,23.18,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2016,,24.89,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2017,,25.83,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU27_2020,European Union - 27 countries (from 2020),2019,,28.89,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU28,European Union - 28 countries (2013-2020),2015,,23.30,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU28,European Union - 28 countries (2013-2020),2016,,24.94,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU28,European Union - 28 countries (2013-2020),2017,,25.53,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EU28,European Union - 28 countries (2013-2020),2019,,27.82,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2015,,17.87,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2016,,20.17,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2017,,17.78,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2019,,18.58,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2015,,27.64,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2016,,29.25,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2017,,28.89,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2019,,31.58,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2015,,18.07,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2016,,17.45,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2017,,25.47,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2019,,25.59,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2015,,23.24,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2016,,27.79,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2017,,27.02,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_L,Individuals who have low overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2019,,31.33,,,,,
